x_km,y_km,z_km,tsec
-5189.642218311145,2777.2540534384075,3918.4623275710264,0.0
-5191.364221013875,2714.60438403843,3959.868311778378,10.0
-5192.5009466255815,2651.648668733213,4000.827858381982,20.0
-5193.052267585027,2588.394005485552,4041.3363500391015,30.0
-5193.018122519041,2524.8475260415876,4081.3892204156123,40.0
-5192.398516249154,2461.0163951196805,4120.981954704964,50.0
-5191.1935197906105,2396.90780959551,4160.110090141206,60.0
-5189.40327034376,2332.528997683476,4198.769216506025,70.0
-5187.027971277858,2267.887218114525,4236.954976629733,80.0
-5184.067892107245,2202.9897593104665,4274.663066886139,90.0
-5180.523368459913,2137.8439385549136,4311.889237681257,100.0
-5176.394802038495,2072.457101160906,4348.62929393579,110.0
-5171.682660573634,2006.836619635345,4384.8790955613285,120.0
-5166.38747776977,1940.9898928403238,4420.634557930217,130.0
-5160.509853243347,1874.9243451514499,4455.891652339023,140.0
-5154.05045245344,1808.6474256132717,4490.646406465565,150.0
-5147.01000662482,1742.1666070918964,4524.89490481944,160.0
-5139.389312663445,1675.4893854248983,4558.633289185995,170.0
-5131.189233064431,1608.6232785686336,4591.857759063701,180.0
-5122.410695812462,1541.5758257430393,4624.564572094871,190.0
-5113.05469427469,1474.3545865740393,4656.750044489674,200.0
-5103.122287086124,1406.9671402336378,4688.410551443394,210.0
-5092.614598027517,1339.4210845778182,4719.542527546887,220.0
-5081.532815895786,1271.7240352823433,4750.142467190197,230.0
-5069.878194366949,1203.8836249765461,4780.206924959265,240.0
-5057.652051851628,1135.907502375242,4809.7325160257005,250.0
-5044.855771343118,1067.8033314088311,4838.715916529574,260.0
-5031.490800258043,999.5787903517158,4867.153863955167,270.0
-5017.558650269631,931.241570949132,4895.043157499658,280.0
-5003.060897133596,862.7993775424864,4922.380658434684,290.0
-4987.999180506704,794.2599261933156,4949.163290460759,300.0
-4972.375203757977,725.6309438059654,4975.388040054472,310.0
-4956.190733772617,656.9201672490834,5001.051956808473,320.0
-4939.447600748643,588.1353424760521,5026.152153764163,330.0
-4922.147697986275,519.2842236444368,5050.685807737081,340.0
-4904.292981670084,450.37457223457517,5074.650159634929,350.0
-4885.885470643951,381.41415616739766,5098.042514768231,360.0
-4866.92724617884,312.41074892159247,5120.860243153541,370.0
-4847.420451733429,243.37212865020155,5143.10077980922,380.0
-4827.367292707639,174.30607729678482,5164.761625043704,390.0
-4806.770036189045,105.22037971121026,5185.840344736265,400.0
-4785.63101069227,36.12282276521441,5206.334570610212,410.0
-4763.952605891326,-32.978805532184865,5226.242000498502,420.0
-4741.737272344981,-102.07671691931547,5245.560398601751,430.0
-4718.987521215156,-171.16312376641227,5264.287595738589,440.0
-4695.705923978425,-240.23023996000887,5282.4214895883515,450.0
-4671.895112130593,-309.27028178706115,5299.9600449260815,460.0
-4647.55777688445,-378.2754688186927,5316.901293849794,470.0
-4622.696668860701,-447.23802479346165,5333.243335999998,480.0
-4597.3145977721215,-516.1501785000488,5348.984338771462,490.0
-4571.414432100972,-585.0041646592581,5364.122537517164,500.0
-4544.999098769713,-653.7922248052358,5378.656235744438,510.0
-4518.071582805076,-722.5066081657853,5392.5838053032785,520.0
-4490.634926995494,-791.1395725417059,5405.903686566791,530.0
-4462.692231541973,-859.6833851850292,5418.614388603767,540.0
-4434.246653702428,-928.1303236760488,5430.714489343356,550.0
-4405.301407429522,-996.4726767990669,5442.20263573184,560.0
-4375.85976300206,-1064.7027454167305,5453.0775438814635,570.0
-4345.925046649995,-1132.8128433428535,5463.33799921134,580.0
-4315.500640173056,-1200.795298213663,5472.982856580381,590.0
-4284.589980553085,-1268.642452357309,5482.0110404122715,600.0
-4253.196559560102,-1336.3466636615788,5490.421544812447,610.0
-4221.323923352157,-1403.900306439717,5498.213433677088,620.0
-4188.975672069018,-1471.2957722942158,5505.385840794114,630.0
-4156.155459419734,-1538.5254709785127,5511.937969936142,640.0
-4122.866992264143,-1605.5818312564688,5517.869094945441,650.0
