x_km,y_km,z_km,tsec
-1170.598758477602,-5253.908091026192,4594.0042711637,1300.0
-1116.8405674074484,-5294.439395143967,4560.835270824481,1310.0
-1062.9567637426865,-5334.37522653297,4527.153307165384,1320.0
-1008.9534111383077,-5373.711109970778,4492.96218237289,1330.0
-954.8365863645768,-5412.44263796357,4458.2657556970935,1340.0
-900.6123786219051,-5450.565471234584,4423.067943011246,1350.0
-846.2868888544751,-5488.075339204813,4387.372716365037,1360.0
-791.8662290626868,-5524.968040465838,4351.184103531645,1370.0
-737.3565216145134,-5561.239443244802,4314.506187548604,1380.0
-682.7638985558439,-5596.885485861425,4277.343106252579,1390.0
-628.0945009198892,-5631.902177177055,4239.69905180806,1400.0
-573.3544780357254,-5666.285597035665,4201.578270230059,1410.0
-518.549986836056,-5700.031896696803,4162.985060900858,1420.0
-463.6871911642726,-5733.137299260401,4123.92377608086,1430.0
-408.77226108089815,-5765.598100083421,4084.3988204136185,1440.0
-353.8113721694673,-5797.410667188297,4044.4146504250684,1450.0
-298.8107048419557,-5828.571441663116,4003.975774017063,1460.0
-243.77644364380518,-5859.076938053532,3963.0867499552355,1470.0
-188.71477655865047,-5888.923744746304,3921.7521873512724,1480.0
-133.63189431279494,-5918.108524344513,3879.97674513964,1490.0
-78.53398967954672,-5946.6280140343215,3837.765131548843,1500.0
-23.427256783469378,-5974.479025943318,3795.1221035672606,1510.0
31.682109595370925,-6001.658447490367,3752.052466403636,1520.0
86.78791471707062,-6028.163241726926,3708.56107294227,1530.0
141.88396457741217,-6053.990447669838,3664.652823192987,1540.0
196.96406660313687,-6079.137180625503,3620.3326637359455,1550.0
252.02203034692414,-6103.600632505454,3575.6055871613407,1560.0
307.0516681819688,-6127.378072133268,3530.476631504076,1570.0
362.04679599610535,-6150.466845542802,3484.9508796734644,1580.0
417.0012338853707,-6172.864376267711,3439.033458878035,1590.0
471.9088068469696,-6194.56816562223,3392.7295400454873,1600.0
526.7633454715262,-6215.575792973193,3346.044337237887,1610.0
581.5586866345658,-6235.8849160032405,3298.983107062156,1620.0
636.2886741871482,-6255.493270965229,3251.551148075928,1630.0
690.9471596455727,-6274.398672927777,3203.7538001888315,1640.0
745.5280028800777,-6292.5990160119545,3155.596444059284,1650.0
800.0250728024637,-6310.092273619081,3107.084500486845,1660.0
854.4322480525526,-6326.876498649605,3058.223429800226,1670.0
908.7434176834297,-6342.949823713053,3009.0187312409857,1680.0
962.9524818453634,-6358.310461329032,2959.4759423430305,1690.0
1017.0533524683443,-6372.956704119251,2909.6006383079543,1700.0
1071.0399539431805,-6386.886924990565,2859.398431376294,1710.0
1124.9062238010415,-6400.0995773090035,2808.8749701947922,1720.0
1178.6461133914038,-6412.593195064787,2758.0359391797183,1730.0
1232.2535885583125,-6424.3663930283,2706.887057876324,1740.0
1285.7226303148861,-6435.4178668970235,2655.4340803145155,1750.0
1339.0472355159932,-6445.7463934334,2603.682794360806,1760.0
1392.2214175290183,-6455.350830593628,2551.6390210666214,1770.0
1445.2392069026555,-6464.230117647375,2499.3086140130463,1780.0
1498.0946520336524,-6472.383275288392,2446.6974586520605,1790.0
1550.781819831423,-6479.80940573603,2393.8114716443615,1800.0
1603.294796380469,-6486.507692827653,2340.6566001938454,1810.0
1655.6276876005347,-6492.47740210192,2287.238821378801,1820.0
