x_km,y_km,z_km,tsec
-5189.642218311145,2777.2540534384075,3918.4623275710264,0.0
-5191.363069087839,2714.5889039221993,3959.862030168844,10.0
-5192.4986403482335,2651.617708915061,4000.8152939188317,20.0
-5193.048802150725,2588.347566874129,4041.3175002325825,30.0
-5193.0134907920965,2524.785610126019,4081.3640815305657,40.0
-5192.392708815518,2460.9390040543494,4120.950521763264,50.0
-5191.186525010921,2396.814946283438,4160.072356926372,60.0
-5189.395074407691,2332.420665858248,4198.725175569983,70.0
-5187.018558259717,2267.7634224206977,4236.904619301709,80.0
-5184.057244022772,2202.850505382413,4274.606383283673,90.0
-5180.511465324255,2137.689233094045,4311.826216723317,100.0
-5176.381621925271,2072.2869520112263,4348.559923357956,110.0
-5171.668179675069,2006.6510358572827,4384.8033619330345,120.0
-5166.371670457836,1940.788884782793,4420.552446674025,130.0
-5160.492692131873,1874.7079245220968,4455.803147751909,140.0
-5154.03190846112,1808.4156055468522,4490.551491742175,150.0
-5146.99004903908,1741.9194022167442,4524.793562077314,160.0
-5139.367909205134,1675.226811927442,4558.5254994927145,170.0
-5131.166349953244,1608.3453542559087,4591.743502465932,180.0
-5122.3862978330835,1541.2825701031672,4624.443827649278,190.0
-5113.028744843583,1474.0460208346224,4656.622790295675,200.0
-5103.094748318916,1406.6432874180348,4688.276764677712,210.0
-5092.5854308069365,1339.081969559265,4719.402184499881,220.0
-5081.5019799400825,1271.3696848358734,4749.995543303922,230.0
-5069.845648298763,1203.5140678286903,4780.05339486724,240.0
-5057.61775326724,1135.5227692514588,4809.572353594347,250.0
-5044.81967688203,1067.403455078643,4838.54909490126,260.0
-5031.452865672847,999.1638056715223,4866.980355592866,270.0
-5017.518830496087,930.8115149026594,4894.862934233133,280.0
-5003.0191463609,862.3542892788645,4922.193691508208,290.0
-4987.955452247852,793.7998470627327,4948.969550582268,300.0
-4972.329450920217,725.1559173928958,4975.1874974461825,310.0
-4956.142908727889,656.4302394030534,5000.844581258844,320.0
-4939.39765540399,587.6305613399214,5025.9379146812225,330.0
-4922.095583854151,518.7646396801831,5050.464674203034,340.0
-4904.238649938512,449.8402382465535,5074.422100462018,350.0
-4885.828872246477,380.8651273230653,5097.8074985557905,360.0
-4866.868331864234,311.847082769674,5120.6182383462165,370.0
-4847.359172135076,242.79388513629408,5142.8517547562815,380.0
-4827.303598412557,173.7133187763708,5164.505548059431,390.0
-4806.7038778065125,104.61317096008456,5185.57718416133,400.0
-4785.562338921961,35.501230987307295,5206.0642948740215,410.0
-4763.881371590941,-33.61471069959655,5225.9645781824565,420.0
-4741.663426597314,-102.72686340301317,5245.275798503351,430.0
-4718.911015394532,-171.8274370572626,5263.995786936355,440.0
-4695.626709816466,-240.90864311561828,5282.122441507496,450.0
-4671.813141781273,-309.96269543705586,5299.653727404873,460.0
-4647.473002988375,-378.981811172624,5316.587677206583,470.0
-4622.60904460857,-447.9582116513425,5332.922391100834,480.0
-4597.224076967317,-516.884123265509,5348.65603709824,490.0
-4571.320969221245,-585.7517783553217,5363.786851236271,500.0
-4544.902649027896,-654.5534160927016,5378.313137775823,510.0
-4517.97210220879,-723.2812833642269,5392.2332693899025,520.0
-4490.5323724058,-791.9276356530517,5405.545687344399,530.0
-4462.586560730924,-860.4847379197362,5418.248901670922,540.0
-4434.137825409468,-928.944865481842,5430.34149133169,550.0
-4405.189381416706,-997.3003048922437,5441.822104376447,560.0
-4375.744500108034,-1065.5433548159938,5452.689458091407,570.0
-4345.806508842697,-1133.6663269056858,5462.942339140185,580.0
-4315.3787906011075,-1201.661546675193,5472.579603696724,590.0
-4284.464783595812,-1269.5213543716698,5481.6001775701925,600.0
-4253.0679808761715,-1337.2381058457331,5490.003056321837,610.0
-4221.191929926762,-1404.8041734197125,5497.787305373791,620.0
-4188.840232259587,-1472.2119467538687,5504.952060109826,630.0
-4156.016543000133,-1539.453833710469,5511.496525968015,640.0
-4122.7245704673205,-1606.52226121564,5517.419978525335,650.0
-4088.9680757473916,-1673.4096761188769,5522.721763574177,660.0
-4054.7508722618113,-1740.1085460501156,5527.401297190757,670.0
-4020.0768253292176,-1806.6113602742728,5531.458065795438,680.0
-3984.9498517214706,-1872.9106305431424,5534.89162620495,690.0
-3949.373919213866,-1938.9988919445634,5537.7016056764905,700.0
-3913.3530461295672,-2004.8687037487489,5539.887701943737,710.0
-3876.891300878304,-2070.512650251679,5541.449683244731,720.0
-3839.992801489394,-2135.9233416154702,5542.387388341667,730.0
-3802.6617151391656,-2201.093414705602,5542.700726532563,740.0
-3764.902257672796,-2266.015533924935,5542.389677654825,750.0
-3726.718693120673,-2330.682392044388,5541.454292080713,760.0
-3688.115333209304,-2395.086711030205,5539.894690704695,770.0
-3649.096536866846,-2459.221242867706,5537.711064922716,780.0
-3609.6667097233067,-2523.078770381425,5534.903676603361,790.0
-3569.8303036055063,-2586.652108051543,5531.47285805095,800.0
-3529.5918160268116,-2649.9341028265203,5527.419011960547,810.0
-3488.9557896717533,-2712.9176349318345,5522.742611364896,820.0
-3447.92681187556,-2775.5956186747403,5517.444199573312,830.0
-3406.5095140986755,-2837.9610032449373,5511.524390102505,840.0
-3364.708571396348,-2900.006773511071,5504.983866599388,850.0
-3322.528701883306,-2961.725950812975,5497.823382755844,860.0
-3279.974666193637,-3023.1115937495574,5490.043762215488,870.0
-3237.0512669359036,-3084.15679896224,5481.64589847243,880.0
-3193.763348143574,-3144.8547019138637,5472.6307547620645,890.0
-3150.115794720825,-3205.198477662983,5462.999363943884,900.0
-3106.1135318837946,-3265.1813416334294,5452.75282837635,910.0
-3061.7615245973475,-3324.7965503790974,5441.892319783837,920.0
-3017.064777007417,-3384.037402343824,5430.419079115657,930.0
-2972.0283318689944,-3442.8972386163146,5418.334416397206,940.0
-2926.6572699698413,-3501.3694436799974,5405.639710573232,950.0
-2880.956709549975,-3559.447446157748,5392.336409343254,960.0
-2834.93180571703,-3617.124719551367,5378.426028989167,970.0
-2788.5877498575196,-3674.3947829757726,5363.910154195034,980.0
-2741.929769044117,-3731.2512018877765,5348.790437859116,990.0
-2694.963125438987,-3787.687588809394,5333.068600898128,1000.0
-2647.693115693264,-3843.697604045601,5316.746432043804,1010.0
