x_km,y_km,z_km,tsec
-5189.642218311146,2777.254053438408,3918.462327571027,0.0
-5191.357097460008,2714.5978051981783,3959.8666319073654,10.0
-5192.486698163419,2651.635510670598,4000.8244971808476,20.0
-5193.03089152635,2588.374267495242,4041.331304575059,30.0
-5192.989614865392,2524.821207158979,4081.382486267625,40.0
-5192.362871716485,2460.983494184492,4120.973525950641,50.0
-5191.150731835029,2396.868325314974,4160.09995934516,60.0
-5189.3533311883475,2332.4829286951,4198.7573747097085,70.0
-5186.970871940523,2267.8345630483705,4236.941413342726,80.0
-5184.003622429599,2202.930516850922,4274.6477700789155,90.0
-5180.4519171371585,2137.7781075019016,4311.872193779409,100.0
-5176.316156650265,2072.3846804905083,4348.6104878157175,110.0
-5171.596807615797,2006.7576085597966,4384.858510547387,120.0
-5166.294402687153,1940.9042908673366,4420.612175793317,130.0
-5160.409540463359,1874.8321521428404,4455.867453296684,140.0
-5153.9428854205635,1808.5486418428427,4490.620369183412,150.0
-5146.895167835951,1742.0612333025474,4524.867006414134,160.0
-5139.267183704055,1675.377422884927,4558.6035052296,170.0
-5131.059794645511,1608.5047291271887,4591.826063589469,180.0
-5122.273927808242,1541.4506918847003,4624.530937604444,190.0
-5112.910575761084,1474.2228714724756,4656.714441961684,200.0
-5102.97079637989,1406.8288478043312,4688.372950343462,210.0
-5092.455712726092,1339.2762195298055,4719.5028958390085,220.0
-5081.3665129177625,1271.572603168942,4750.100771349484,230.0
-5069.704449993185,1203.7256322450537,4780.163129986056,240.0
-5057.470841766939,1135.7429564155498,4809.686585461017,250.0
-5044.667070678528,1067.6322406009492,4838.667812471899,260.0
-5031.294583633571,999.4011641121626,4867.103547078546,270.0
-5017.354891837566,931.0574197761645,4894.990587073096,280.0
-5002.849570622256,862.6087130601501,4922.325792342827,290.0
-4987.780259264613,794.0627611942789,4949.1060852258415,300.0
-4972.148660798463,725.4272922931109,4975.328450859519,310.0
-4955.956541818776,656.7100444758444,5000.989937521718,320.0
-4939.205732278653,587.9187649854523,5026.087656964696,330.0
-4921.898125279012,519.061209306818,5050.618784741677,340.0
-4904.035676851026,450.1451402839956,5074.580560526049,350.0
-4885.620405731323,381.17832723666055,5097.970288423177,360.0
-4866.654393129975,312.16854507590295,5120.78533727474,370.0
-4847.139782491317,243.12357341942644,5143.023140955603,380.0
-4827.078779247617,174.05119570627727,5164.681198663191,390.0
-4806.473650565618,104.95919831121103,5185.757075199291,400.0
-4785.326725086005,35.855369658783474,5206.2484012442965,410.0
-4763.64039265581,-33.252500662703284,5226.152873623835,420.0
-4741.417104053787,-102.35662278732515,5245.468255567755,430.0
-4718.659370708821,-171.4492074576034,5264.192376961452,440.0
