x_km,y_km,z_km,tsec
-5189.642218311145,2777.2540534384075,3918.4623275710264,0.0
-5191.3664823181,2714.603406834654,3959.8634057880417,10.0
-5192.505468615145,2651.646714246271,4000.818046676328,20.0
-5193.0590490132045,2588.3910735602467,4041.3216331560297,30.0
-5193.027161501727,2524.843616451226,4081.3695991425448,40.0
-5192.409810255553,2461.011507570834,4120.957430065368,50.0
-5191.207065634176,2396.901943733213,4160.080663381002,60.0
-5189.419064173409,2332.5221530968793,4198.7348890799085,70.0
-5187.046008569433,2267.8793943429764,4236.915750187393,80.0
-5184.088167655268,2202.980955850051,4274.618943258414,90.0
-5180.545876369613,2137.8341548654084,4311.840218866207,100.0
-5176.419535718138,2072.4463366731893,4348.575382084726,110.0
-5171.709612727142,2006.8248737592291,4384.820292964787,120.0
-5166.41664038966,1940.977164972817,4420.570867003903,130.0
-5160.541217603976,1874.91063468545,4455.823075609722,140.0
-5154.084009104579,1808.6327319466754,4490.5729465570475,150.0
-5147.045745385555,1742.1509296371294,4524.816564438353,160.0
-5139.427222616424,1675.472723618866,4558.550071107771,170.0
-5131.229302550441,1608.6056318830713,4591.769666118477,180.0
-5122.452912425371,1541.5571936952738,4624.471607153434,190.0
-5113.099044856746,1474.3349687381512,4656.6522104494525,200.0
-5103.1687577236125,1406.9465362520143,4688.307851214492,210.0
-5092.6631740467965,1339.3994941731007,4719.434964038183,220.0
-5081.583481859692,1271.7014582697504,4750.030043295509,230.0
-5069.930934071595,1203.8600612765856,4780.0896435436025,240.0
-5057.706848323586,1135.8829520267816,4809.610379911605,250.0
-5044.912606836997,1067.7777945825408,4838.588928483564,260.0
-5031.549656254468,999.5522673638676,4867.022026674291,270.0
-5017.619507473625,931.2140622757463,4894.906473598179,280.0
-5003.123735473385,862.7708838338239,4922.239130430897,290.0
-4988.063979132914,794.2304482887049,4949.016920763944,300.0
-4972.441941043274,725.6004827489534,4975.236830952015,310.0
-4956.259387311763,656.8887243029163,5000.895910453143,320.0
-4939.51814735898,588.1029191394535,5025.991272161571,330.0
-4922.2201137086395,519.250821667697,5050.520092733317,340.0
-4904.367241770166,450.3401936359316,5074.479612904404,350.0
-4885.961549614085,381.37880324970075,5097.867137801713,360.0
-4867.005117740242,312.3744242892441,5120.6800372464195,370.0
-4847.500088838891,243.33483522636743,5142.9157460499855,380.0
-4827.448667544649,174.26781834085057,5164.571764302668,390.0
-4806.853120183386,105.18115883649546,5185.645657654528,400.0
-4785.715774512055,36.0826439569172,5206.13505758887,410.0
-4764.039019451498,-33.01993789881482,5226.037661688135,420.0
-4741.825304812262,-102.11879806059265,5245.351233892173,430.0
-4719.077141013485,-171.20614847161696,5264.073604748882,440.0
-4695.797098794813,-240.2742025726072,5282.2026716571945,450.0
-4671.987808921483,-309.3151761857292,5299.736399102369,460.0
-4647.651961882515,-378.32128839817625,5316.6728188835705,470.0
-4622.79230758212,-447.2847624452749,5333.010030333711,480.0
-4597.411655024318,-516.1978265930201,5348.746200531529,490.0
-4571.51287199081,-585.0527150199425,5363.879564505882,500.0
-4545.098884712179,-653.8416686981949,5378.408425432231,510.0
-4518.172677532402,-722.5569362737623,5392.331154821293,520.0
-4490.737292566765,-791.1907749456932,5405.646192699853,530.0
-4462.79582935319,-859.7354513442456,5418.35204778369,540.0
-4434.351444497035,-928.1832424078426,5430.4472976426405,550.0
-4405.407351309397,-996.5264362587525,5441.930588857734,560.0
-4375.9668194389715,-1064.7573330773682,5452.800637170414,570.0
-4346.033174497506,-1132.8682459750034,5463.056227623842,580.0
-4315.609797678897,-1200.851501865093,5472.696214696217,590.0
-4284.700125371975,-1268.6994423327028,5481.719522426161,600.0
-4253.307648767029,-1336.4044245022399,5490.1251445301095,610.0
-4221.435913456099,-1403.958821903275,5497.912144511717,620.0
-4189.08851902712,-1471.3550253343726,5505.079655763277,630.0
-4156.269118651924,-1538.5854437248124,5511.626881659105,640.0
-4122.9814186681915,-1605.642504994136,5517.553095640941,650.0
-4089.229178155366,-1672.518656909377,5522.857641295296,660.0
-4055.016208504604,-1739.2063679399218,5527.539932422777,670.0
-4020.346372982812,-1805.698128109864,5531.599453099385,680.0
-3985.223586290816,-1871.9864498477677,5535.035757729752,690.0
-3949.651814115711,-1938.0638688337597,5537.848471092353,700.0
-3913.6350726774626,-2003.922944843811,5540.037288376647,710.0
-3877.1774282697957,-2069.556262591163,5541.6019752121865,720.0
-3840.282996795443,-2134.956432564748,5542.542367689665,730.0
-3802.955943295785,-2200.1160918645605,5542.858372373911,740.0
-3765.200481474971,-2265.027905033835,5542.549966308842,750.0
-3727.0208732185492,-2329.6845648879616,5541.617197014356,760.0
-3688.421428106671,-2394.0787933400547,5540.060182475192,770.0
-3649.40650292194,-2458.2033422230425,5537.879111121737,780.0
-3609.980501151947,-2522.05099410822,5535.074241802799,790.0
-3570.147872486566,-2585.614563120154,5531.645903750357,800.0
-3529.9131123100547,-2648.8868957478517,5527.594496536269,810.0
-3489.2807611880376,-2711.8608716520894,5522.9204900209825,820.0
-3448.2554043494197,-2774.529404468836,5517.624424294228,830.0
-3406.841671163297,-2836.885442608647,5511.706909607709,840.0
-3365.0442346109285,-2898.9219700519593,5505.168626299817,850.0
-3322.867810752822,-2960.632007140195,5498.010324712352,860.0
-3280.3171581910224,-3022.0086113625694,5490.232825099302,870.0
-3237.3970775266284,-3083.0448781385317,5481.837017527656,880.0
-3194.112410812638,-3143.7339415957417,5472.823861770281,890.0
-3150.468041002159,-3204.068975343488,5463.194387190881,900.0
-3106.468891392078,-3264.0431932414763,5452.949692621056,910.0
-3062.1199250622262,-3323.6498501638825,5442.090946229469,920.0
-3017.4261443101245,-3382.8822427586015,5430.619385383139,930.0
-2972.3925900813765,-3441.733710201586,5418.536316500893,940.0
-2927.024341395762,-3500.1976349462125,5405.84311489897,950.0
-2881.326514769115,-3558.267443467577,5392.541224628842,960.0
-2835.304263631049,-3615.9366070016276,5378.63215830722,970.0
-2788.962777738584,-3673.1986422790824,5364.1174969383055,980.0
-2742.3072825857776,-3730.0471122540107,5348.998889728302,990.0
-2695.343038809383,-3786.475626827028,5333.278053892201,1000.0
-2648.075341590659,-3842.4778435630024,5316.95677445288,1010.0
-2600.509520053345,-3898.0474684032056,5300.036904032536,1020.0
-2552.650936657923,-3953.178256371824,5282.52036263647,1030.0
-2504.5049865921965,-4007.864012276746,5264.409137429272,1040.0
-2456.077097158285,-4062.0985914045573,5245.705282503406,1050.0
