x_km,y_km,z_km,tsec
-5189.642218311146,2777.254053438408,3918.462327571027,0.0
-5191.357431460924,2714.60592661054,3959.871040544004,10.0
-5192.487367573888,2651.6517533330525,4000.833315062145,20.0
-5193.0318991430395,2588.3986310404052,4041.3445329216906,30.0
-5192.990964849782,2524.8536909680897,4081.40012691697,40.0
-5192.364569570863,2461.024097341716,4120.99558135973,50.0
-5191.152784377691,2396.9170465622865,4160.126432592519,60.0
-5189.3557465280655,2332.5397663877975,4198.788269496108,70.0
-5186.973659450265,2267.899515111218,4236.976733990838,80.0
-5184.00679271955,2203.003580734982,4274.687521531888,90.0
-5180.455482027045,2137.8592801420637,4311.916381598364,100.0
-5176.320129141027,2072.473958263754,4348.659118176175,110.0
-5171.601201860606,2006.8549872442136,4384.911590234636,120.0
-5166.2992339618195,1941.0097656019257,4420.669712196721,130.0
-5160.414825136148,1874.9457173881278,4455.929454402954,140.0
-5153.948640921433,1808.6702913423333,4490.686843568838,150.0
-5146.901412625253,1742.1909600450322,4524.937963235799,160.0
-5139.273937240708,1675.515219067682,4558.678954215576,170.0
-5131.067077354678,1608.6505861200808,4591.9060150280175,180.0
-5122.281761048537,1541.6046001952234,4624.615402332224,190.0
-5112.918981791339,1474.3848207117512,4656.803431350993,200.0
-5102.979798325489,1406.998826654075,4688.466476288506,210.0
-5092.465334544917,1339.4542157102976,4719.600970741225,220.0
-5081.376779365769,1271.7586034080214,4750.203408101943,230.0
-5069.715386589631,1203.9196222481469,4780.270341956931,240.0
-5057.4824747593,1135.944920836764,4809.798386476159,250.0
-5044.67942700712,1067.842163015239,4838.784216796528,260.0
-5031.307690895898,999.6190269885994,4867.224569398065,270.0
-5017.368778252447,931.2832044523161,4895.116242473062,280.0
-5002.864264993721,862.8423997175968,4922.456096288086,290.0
-4987.795790945618,794.3043288352692,4949.24105353884,300.0
-4972.165059654456,725.6767187183926,4975.468099697832,310.0
-4955.9738381911175,656.9673062636646,5001.134283354794,320.0
-4939.223956947928,588.1838374717527,5026.236716549838,330.0
-4921.917309428276,519.3340665666402,5050.772575099291,340.0
-4904.055852028981,450.4257551140942,5074.739098914185,350.0
-4885.641603815478,381.46667113936365,5098.13359231135,360.0
-4866.676646289803,312.4645882441969,5120.9534243171,370.0
-4847.163123151439,243.42728472330518,5143.196028963447,380.0
-4827.103240051035,174.36254268035225,5164.858905576834,390.0
-4806.499264337031,105.2781471435841,5185.939619059343,400.0
-4785.353524795228,36.18188518121152,5206.435800162345,410.0
-4763.668411381321,-32.91845498337051,5226.345145752568,420.0
-4741.446374946451,-102.01508485639886,5245.665419070553,430.0
-4718.6899269557625,-171.10021655852208,5264.394449981459,440.0
-4695.401639200074,-240.1660637094021,5282.530135218205,450.0
-4671.584143500618,-309.20484231206484,5300.070438616902,460.0
-4647.240131406944,-378.20877163688516,5317.013391344571,470.0
-4622.372353887998,-447.17007510509717,5333.357092119107,480.0
-4596.983621016407,-516.0809811717347,5349.099707421469,490.0
-4571.0768016460315,-584.9337242079007,5364.239471700071,500.0
-4544.654823082817,-653.7205453822486,5378.77468756736,510.0
