x_km,y_km,z_km,tsec
-5189.642218311146,2777.254053438408,3918.462327571027,0.0
-5191.365492138471,2714.599059909696,3959.873915302028,10.0
-5192.5034892382155,2651.638021339902,4000.839065184747,20.0
-5193.0560824492795,2588.3780365632283,4041.3531596674593,30.0
-5193.023210838434,2524.8262382036023,4081.411632246529,40.0
-5192.404879706641,2460.98979186187,4121.009967986118,50.0
-5191.201160587733,2396.875895299197,4160.143704031928,60.0
-5189.412191239436,2332.49177761677,4198.808430118907,70.0
-5187.0381756267525,2267.844698431909,4236.999789072888,80.0
-5184.079383897703,2202.941947050673,4274.713477306065,90.0
-5180.536152351414,2137.790841637072,4311.9452453062795,100.0
-5176.408883398591,2072.398728378969,4348.6908981200395,110.0
-5171.698045514335,2006.772980650783,4384.94629582922,120.0
-5166.404173183355,1940.9209981730894,4420.707354021392,130.0
-5160.527866837552,1874.8502061692157,4455.970044253734,140.0
-5154.0697927859965,1808.5680545189293,4490.730394510429,150.0
-5147.030683137308,1742.0820169093324,4524.984489653563,160.0
-5139.41133571443,1675.39958998304,4558.728471867411,170.0
-5131.21261396185,1608.5282924837734,4591.958541096083,180.0
-5122.435446845228,1541.475664399442,4624.670955474487,190.0
-5113.0808287434875,1474.2492661028339,4656.862031752544,200.0
-5103.149819333342,1406.8566774900053,4688.528145712602,210.0
-5092.643543466331,1339.3054971164881,4719.665732580036,220.0
-5081.563191038307,1271.6033413313917,4750.271287426922,230.0
-5069.910016851455,1203.7578434095267,4780.341365568811,240.0
-5057.68534046882,1135.7766526816458,4809.872582954501,250.0
-5044.8905460613805,1067.6674336628937,4838.861616548788,260.0
-5031.5270822476905,999.4378651795886,4867.305204708157,270.0
-5017.596461926085,931.0956394944233,4895.200147549338,280.0
-5003.100262099501,862.6484614301974,4922.543307310725,290.0
-4988.040123692925,794.1040474921842,4949.331608706599,300.0
-4972.417751363474,725.4701249892316,4975.562039274094,310.0
-4956.234913303159,656.7544311537071,5001.231649712905,320.0
-4939.493441034339,587.9647122603889,5026.337554217671,330.0
-4922.195229197899,519.1087227444021,5050.876930803007,340.0
-4904.342235334173,450.19422431831896,5074.847021621142,350.0
-4885.936479656645,381.2289850885036,5098.245133272132,360.0
-4866.980044818454,312.22077867083993,5121.068637106616,370.0
-4847.4750756717285,243.17738330590586,5143.314969521068,380.0
-4827.4237790197885,174.10658097373786,5164.981632245524,390.0
-4806.828423362235,105.01615650826159,5186.066192623755,400.0
-4785.691338632975,35.91389671151159,5206.566283885825,410.0
-4764.014915931193,-33.19241053226669,5226.479605413063,420.0
-4741.801607245326,-102.29497714252332,5245.803922995343,430.0
-4719.053925170055,-171.3860157282168,5264.537069080718,440.0
-4695.774442616367,-240.45774047341624,5282.676943017322,450.0
-4671.965792514705,-309.5023680226196,5300.221511287551,460.0
-4647.6306675112655,-378.51211836564147,5317.168807734488,470.0
-4622.771819657449,-447.47921572200664,5333.516933780518,480.0
-4597.3920600925385,-516.3958894247115,5349.264058638175,490.0
-4571.494258719628,-585.2543748032793,5364.408419513132,500.0
-4545.0813438748255,-654.0469140659774,5378.948321799334,510.0
-4518.156301989799,-722.7657571811216,5392.882139266292,520.0
