x_km,y_km,z_km,tsec
-5189.642218311145,2777.2540534384075,3918.4623275710264,0.0
-5191.356917854283,2714.5990092129528,3959.8673455958187,10.0
-5192.48633915323,2651.6379186586914,4000.8259246155976,20.0
-5193.030353511295,2588.377879368207,4041.3334458721056,30.0
-5192.988898440104,2524.8260227754067,4081.385341601332,40.0
-5192.361977667246,2460.989513344134,4120.977095553801,50.0
-5191.149661136272,2396.87554775295,4160.104243508916,60.0
-5189.352084999066,2332.4913540762045,4198.762373783326,70.0
-5186.969451600593,2267.844190961473,4236.947127733235,80.0
-5184.002029455998,2202.941346803471,4274.654200250596,90.0
-5180.45015322011,2137.790138914534,4311.87934025315,100.0
-5176.314223649296,2072.397912691766,4348.61835116823,110.0
-5171.594707555711,2006.7720407809572,4384.867091410282,120.0
-5166.29213775393,1940.9199222373602,4420.621474852049,130.0
-5160.407112999981,1874.8489816834315,4455.877471289355,140.0
-5153.94029792277,1808.5666684636403,4490.631106899444,150.0
-5146.89242294792,1742.080455796435,4524.878464692818,160.0
-5139.264284214036,1675.3978399234743,4558.615684958502,170.0
-5131.056743481383,1608.5263392562267,4591.838965702724,180.0
-5122.270728033021,1541.4734935200252,4624.544563080906,190.0
-5112.907230568377,1474.2468628956956,4656.728791822968,200.0
-5102.967309089296,1406.8540271588517,4688.388025651858,210.0
-5092.45208677856,1339.3025848169545,4719.518697695268,220.0
-5081.362751870913,1271.6001522442482,4750.117300890506,230.0
-5069.700557516572,1203.7543628146611,4780.180388382442,240.0
-5057.466821637298,1135.7728660327962,4809.704573914521,250.0
-5044.662926774983,1067.6633266630856,4838.686532212762,260.0
-5031.290319932813,999.433423857236,4867.122999362729,270.0
-5017.350512409004,931.0908502800543,4895.0107731794,280.0
-5002.845079623154,862.643311233761,4922.346713569914,290.0
-4987.775660935201,794.0985237808997,4949.127742889154,300.0
-4972.143959457041,725.4642158659356,4975.350846288105,310.0
-4955.951741856804,656.7481254356532,5001.013072054954,320.0
-4939.200838155835,587.9579995584637,5026.1115319489245,330.0
-4921.893141518376,519.1015935427113,5050.643401526748,340.0
-4904.030608034004,450.18667005409145,5074.6059204617895,350.0
-4885.615256492837,381.2209982322867,5097.996392855755,360.0
-4866.64916815353,312.21235280692065,5120.812187542962,370.0
-4847.134486504106,243.1685132129347,5143.050738387146,380.0
-4827.073417015635,174.09726270549146,5164.709544570732,390.0
-4806.468226888801,105.00638747451366,5185.786170876587,400.0
-4785.321244793391,35.90367575895655,5206.278247962192,410.0
-4763.634860600716,-33.20308303907812,5226.1834726262,420.0
-4741.411525109032,-102.3060992402805,5245.499608067373,430.0
-4718.6537497619565,-171.39758377402754,5264.224484135837,440.0
-4695.36410635996,-240.46974906411677,5282.355997576665,450.0
-4671.545226764904,-309.5148099142431,5299.89211226572,460.0
-4647.19980259774,-378.5249843931224,5316.830859437769,470.0
-4622.33058492933,-447.49249471913504,5333.170337906807,480.0
-4596.940383964492,-516.409568144408,5348.90871427861,490.0
-4571.032068719255,-585.26843783822,5364.0442231554425,500.0
-4544.6085666914,-654.0613437696318,5378.575167332943,510.0
-4517.672863524315,-722.7805335892273,5392.499917989136,520.0
-4490.228002664192,-791.4182635098795,5405.816914865561,530.0
-4462.277085010637,-859.9667991864201,5418.524666440512,540.0
-4433.82326856071,-928.4184165941184,5430.621750094334,550.0
-4404.869768046436,-996.7654029058775,5442.106812266797,560.0
-4375.4198545658655,-1065.000057368011,5452.978568606509,570.0
-4345.4768552076885,-1133.1146921745462,5463.23580411236,580.0
-4315.04415266947,-1201.101633339901,5472.877373266974,590.0
-4284.125184869556,-1268.953221569878,5481.902200162174,600.0
-4252.723444552671,-1336.6618131308403,5490.3092786164225,610.0
-4220.842478889304,-1404.219780716975,5498.097672284247,620.0
-4188.4858890688665,-1471.6195143155771,5505.266514757631,630.0
-4155.657329886737,-1538.8534220701824,5511.815009659351,640.0
-4122.360509325198,-1605.913931141529,5517.742430728284,650.0
-4088.5991881283303,-1672.7934885661816,5523.048121896628,660.0
-4054.3771793709193,-1739.4845621127658,5527.731497359076,670.0
-4019.6983480214276,-1805.9796411356788,5531.792041633909,680.0
-3984.5666104990714,-1872.2712374261976,5535.229309616014,690.0
-3948.9859342250766,-1938.3518860608763,5538.042926621817,700.0
-3912.960337168146,-2004.2141462471523,5540.232588426147,710.0
-3876.4938873842116,-2069.850602166025,5541.798061290994,720.0
-3839.590702550524,-2135.2538638117458,5542.739181986199,730.0
-3802.2549494941163,-2200.416567828417,5543.055857802045,740.0
-3764.4908437147315,-2265.3313783433787,5542.748066553777,750.0
-3726.3026489022413,-2329.9909877973173,5541.815856578028,760.0
-3687.694676448632,-2394.388117770979,5540.259346721168,770.0
-3648.6712849546193,-2458.5155198084035,5538.0787263195925,780.0
-3609.236879730921,-2522.365976236583,5535.274255171909,790.0
-3569.3959122943015,-2585.932300981441,5531.8462635031,800.0
-3529.1528798583918,-2649.207340380052,5527.795151920597,810.0
-3488.5123248193827,-2712.1839739889997,5523.121391362323,820.0
-3447.4788342366433,-2774.8551153887847,5517.8255230366885,830.0
-3406.057039308326,-2837.213712984185,5511.908158354563,840.0
-3364.251614842015,-2899.25275080048,5505.3699788532185,850.0
-3322.067278720496,-2960.9652492754553,5498.211736112279,860.0
-3279.508791362697,-3022.344266047074,5490.434251661662,870.0
-3236.5809551798798,-3083.3828967367604,5482.038416881554,880.0
-3193.288614027125,-3144.0742757281655,5473.025192894412,890.0
-3149.6366526501997,-3204.411576941369,5463.395610449007,900.0
-3105.629996127864,-3264.388014602382,5453.150769796558,910.0
-3061.2736093096773,-3323.996844007914,5442.291840558929,920.0
-3016.572496249379,-3383.23136228527,5430.820061588935,930.0
-2971.531699633914,-3442.084909147323,5418.736740822774,940.0
-2926.1563002081557,-3500.550867642471,5406.043255124598,950.0
-2880.451416195416,-3558.6226648994775,5392.74105012325,960.0
-2834.422202713802,-3616.293772867127,5378.831640041189,970.0
-2788.07385118847,-3673.557709048614,5364.316607515611,980.0
-2741.41158875989,-3730.4080372305652,5349.197603411834,990.0
-2694.4406776881406,-3786.8383682066333,5333.476346628901,1000.0
-2647.1664147533484,-3842.8423604955665,5317.154623897498,1010.0
-2599.594130652316,-3898.4137210536796,5300.234289570172,1020.0
-2551.729189391414,-3953.5462059816405,5282.717265403886,1030.0
-2503.5769876758254,-4008.233621225512,5264.605540334952,1040.0
-2455.142954295185,-4062.469823271936,5245.901170246332,1050.0
-2406.4325495057233,-4116.24871983742,5226.606277727411,1060.0
-2357.451264408951,-4169.564270551617,5206.723051826182,1070.0
-2308.2046203269833,-4222.410487634554,5186.253747793956,1080.0
-2258.6981681745733,-4274.781436567694,5165.20068682257,1090.0
-2208.9374878279045,-4326.671236758811,5143.566255774172,1100.0
-2158.928187490264,-4378.074062200535,5121.352906903579,1110.0
-2108.675903054617,-4428.984142122573,5098.56315757328,1120.0
-2058.186297463203,-4479.395761637452,5075.199589961081,1130.0
-2007.4650600641958,-4529.303262379795,5051.26485076047,1140.0
-1956.5179059655227,-4578.7010431389845,5026.761650873711,1150.0
-1905.3505753859138,-4627.583560485195,5001.692765097713,1160.0
-1853.9688330032468,-4675.9453293887045,4976.061031802714,1170.0
-1802.378467300286,-4723.780923832425,4949.869352603838,1180.0
-1750.585289907862,-4771.084977417572,4923.120692025522,1190.0
-1698.5951349455981,-4817.852183962428,4895.818077158911,1200.0
-1646.4138583602432,-4864.0772980941065,4867.964597312218,1210.0
-1594.0473372616832,-4909.755135833292,4839.563403654112,1220.0
-1541.5014692567356,-4954.880575171838,4810.617708850191,1230.0
-1488.7821717807656,-4999.448556643224,4781.130786692546,1240.0
-1435.8953814272334,-5043.454083885752,4751.105971722511,1250.0
-1382.8470532752444,-5086.892224198446,4720.546658846604,1260.0
-1329.6431602151576,-5129.758109089628,4689.456302945738,1270.0
-1276.2896922723585,-5172.046934818033,4657.838418477713,1280.0
-1222.7926559292664,-5213.753962926483,4625.696579073089,1290.0
-1169.1580734456488,-5254.874520768014,4593.034417124442,1300.0
-1115.3919821773125,-5295.404002024428,4559.855623369077,1310.0
-1061.5004338932824,-5335.3378672171875,4526.163946465239,1320.0
-1007.4894940915079,-5374.67164421064,4491.96319256189,1330.0
-953.3652413132079,-5413.400928707453,4457.257224862088,1340.0
-899.1337664559072,-5451.5213847362875,4422.049963180021,1350.0
-844.8011720852621,-5489.028745131588,4386.345383491764,1360.0
-790.3735717457444,-5525.918812005486,4350.147517479793,1370.0
-735.8570892702642,-5562.187457211747,4313.4604520713365,1380.0
-681.2578580888182,-5597.830622801698,4276.2883289705915,1390.0
-626.5820205362271,-5632.844321472135,4238.635344184894,1400.0
-571.8357271590593,-5667.224637005103,4200.505747544859,1410.0
-517.0251360217983,-5700.967724699562,4161.903842218585,1420.0
-462.156412012364,-5734.0698117948405,4122.8339842199675,1430.0
-407.23572614703176,-5766.527197885879,4083.3005819111763,1440.0
-352.2692548748533,-5798.336255330184,4043.3080954993547,1450.0
-297.263179381649,-5829.493429646483,4002.861036527617,1460.0
-242.22368489365178,-5859.995239905004,3961.9639673603847,1470.0
-187.15695998087966,-5889.838279109385,3920.6215006631305,1480.0
-132.06919586032478,-5919.019214570125,3878.8382988766043,1490.0
-76.96658569902398,-5947.53478826957,3836.61907368558,1500.0
-21.85532391709475,-5975.381817218406,3793.968585482198,1510.0
33.258394509171964,-6002.557193803587,3750.891642823983,1520.0
88.36837474410356,-6029.0578861276945,3707.393101886564,1530.0
143.46842278923012,-6054.880938339686,3663.4778659112053,1540.0
198.5523461795896,-6080.023470956986,3619.1508846471606,1550.0
253.61395467967745,-6104.48268117892,3574.4171537889756,1560.0
308.6470609789385,-6128.25584319142,3529.281714408763,1570.0
363.6454813867703,-6151.340308463014,3483.7496523835257,1580.0
418.60303652691147,-6173.733506032022,3437.826097817602,1590.0
473.51355203116805,-6195.432942784995,3391.5162244603007,1600.0
528.3708592323871,-6216.436203726297,3344.8252491187804,1610.0
583.1687958566041,-6236.740952238875,3297.758431066267,1620.0
637.901206714287,-6256.344930336128,3250.3210714456427,1630.0
692.5619443905929,-6275.245958904907,3202.5185126685196,1640.0
747.1448699345847,-6293.441937939593,3154.3561378098198,1650.0
801.6438535472852,-6310.9308467672245,3105.8393699979733,1660.0
856.0527752685447,-6327.7107442636825,3056.973671800786,1670.0
910.3655256626081,-6343.7797690609,3007.764544607043,1680.0
964.5760065023213,-6359.136139745059,2958.2175280039314,1690.0
1018.6781314519056,-6373.778155045797,2908.338199150348,1700.0
1072.6658267481998,-6387.704194016361,2858.1321721461686,1710.0
1126.533031880332,-6400.912716204736,2807.605097397542,1720.0
1180.2737002677102,-6413.402261815712,2756.762660978299,1730.0
1233.8817999362896,-6425.171451863864,2705.6105839875186,1740.0
1287.351314193008,-6436.218988317469,2654.1546219033726,1750.0
1340.6762422983422,-6446.543654233313,2602.4005639332718,1760.0
1393.8506001369026,-6456.1443138824,2550.354232360425,1770.0
1446.8684208859868,-6465.019912866538,2498.0214818868676,1780.0
1499.723755682032,-6473.169478225819,2445.408198973036,1790.0
1552.4106742848699,-6480.592118536943,2392.5203011739786,1800.0
1604.9232657397424,-6487.287024002439,2339.36373647225,1810.0
1657.255639036982,-6493.253466530707,2285.944482607596,1820.0
1709.4019237692914,-6498.490799806948,2232.2685464034785,1830.0
1761.356270786559,-6502.998459354932,2178.341963090537,1840.0
1813.11285284812,-6506.775962589607,2124.170795627054,1850.0
1864.6658652724143,-6509.822908860572,2069.7611340165,1860.0
1916.009526583956,-6512.138979486394,2015.1190946222382,1870.0
1967.1380791575516,-6513.723937779766,1960.2508194794625,1880.0
2018.0457898596842,-6514.577629063522,1905.162475604461,1890.0
2068.7269506870157,-6514.6999806775175,1849.8602543012566,1900.0
2119.1758794019247,-6514.091001976341,1794.3503704657217,1910.0
2169.386920164991,-6512.750784317922,1738.639061887259,1920.0
2219.3544441644217,-6510.679501042979,1682.7325885480702,1930.0
2269.0728502422626,-6507.877407445357,1626.637231920178,1940.0
2318.5365655174173,-6504.344840733255,1570.3592942601801,1950.0
2367.740046005323,-6500.082219981333,1513.9050979019169,1960.0
2416.6777772342925,-6495.090046073723,1457.2809845470385,1970.0
2465.3442748583907,-6489.368901637965,1400.4933145536256,1980.0
2513.7340852668367,-6482.919450969854,1343.5484662228828,1990.0
2561.841786189823,-6475.7424399492365,1286.4528350840278,2000.0
2609.661987300699,-6467.838695946753,1229.2128331774438,2010.0
2657.1893308144718,-6459.209127721538,1171.834888336158,2020.0
2704.4184920825423,-6449.854725309923,1114.3254434657433,2030.0
2751.3441801836198,-6439.776559905121,1056.6909558227178,2040.0
2797.9611385107337,-6428.975783727931,998.9378962915341,2050.0
2844.264145354321,-6417.453629888474,941.0727486602109,2060.0
2890.2480144812866,-6405.211412239,883.1020088947126,2070.0
2935.9075957099985,-6392.250525217743,825.0321844121396,2080.0
2981.2377754811414,-6378.572443683892,766.8697933528312,2090.0
3026.233477424375,-6364.178722743668,708.6213638514427,2100.0
3070.8896629207607,-6349.0709975675545,650.2934333070637,2110.0
3115.2013316608363,-6333.25098319868,591.8925476525076,2120.0
3159.163522198349,-6316.720474352397,533.4252606228024,2130.0
3202.7713124995407,-6299.4813452070775,474.89813302297785,2140.0
3246.0198204879534,-6281.535549186152,416.31773199524696,2150.0
3288.9042045846754,-6262.885118731414,357.6906302856413,2160.0
3331.41966424399,-6243.532165067634,299.0234055101939,2170.0
3373.5614404843705,-6223.478877958489,240.3226394207253,2180.0
3415.324816414752,-6202.727525453862,181.5949171703534,2190.0
3456.705117756015,-6181.280453628532,122.84682657878903,2200.0
3497.697713357687,-6159.140086312274,64.08495739745265,2210.0
3538.2980157097054,-6136.308924811438,5.315900574594743,2220.0
3578.5014814492997,-6112.789547621993,-53.453752479618124,2230.0
3618.3036118628524,-6088.5846101341085,-112.21741062787912,2240.0
3657.6999533827243,-6063.696844328308,-170.96848374033755,2250.0
3696.686098079017,-6038.12905846319,-229.7003834289685,2260.0
3735.257684146131,-6011.884136754808,-288.40652378153436,2270.0
3773.410396384211,-5984.965039047718,-347.0803220952058,2280.0
3811.1399666752764,-5957.374800477727,-405.71519960961297,2290.0
3848.4421744540878,-5929.116531126419,-464.3045822393403,2300.0
3885.312847173684,-5900.19341566743,-522.8419013057924,2310.0
3921.7478607655044,-5870.608713004601,-581.3205942682733,2320.0
3957.743140094074,-5840.365755901988,-639.7341054542688,2330.0
3993.2946594062196,-5809.467950605786,-698.075886788841,2340.0
4028.398442774744,-5777.918776458233,-756.3393985230367,2350.0
4063.0505645365174,-5745.721785503501,-814.5181099612469,2360.0
4097.247149724951,-5712.880602085665,-872.6055001874311,2370.0
4130.984374496791,-5679.398922438756,-930.5950587901265,2380.0
4164.2584665532295,-5645.280514268963,-988.4802865861956,2390.0
4197.0657055552165,-5610.529216329045,-1046.2546963431625,2400.0
4229.402423533009,-5575.148937984969,-1103.9118135001524,2410.0
4261.265005289859,-5539.1436587748485,-1161.4451768872814,2420.0
4292.649888799827,-5502.51742796024,-1218.8483394434522,2430.0
4323.553565599671,-5465.274364069806,-1276.114868932494,2440.0
4353.972581174765,-5427.418654435462,-1333.2383486575177,2450.0
4383.903535339028,-5388.9545547209855,-1390.2123781734776,2460.0
4413.343082608796,-5349.886388443209,-1447.0305739978078,2470.0
4442.2879325706135,-5310.218546485809,-1503.6865703190745,2480.0
4470.734850242928,-5269.955486605735,-1560.174019703604,2490.0
4498.680656431591,-5229.101732932411,-1616.4865937999268,2500.0
4526.122228079208,-5187.661875459644,-1672.6179840410707,2510.0
4553.056498608234,-5145.640569530407,-1728.5619023445427,2520.0
4579.480458257802,-5103.0425353145165,-1784.3120818099337,2530.0
4605.391154414288,-5059.872557279203,-1839.8622774141554,2540.0
4630.785691935509,-5016.135483652747,-1895.2062667041096,2550.0
4655.661233468568,-4971.836225881158,-1950.3378504868053,2560.0
4680.014999761317,-4926.979758077949,-2005.2508535168417,2570.0
4703.844269967371,-4881.571116467162,-2059.9391251811194,2580.0
4727.14638194468,-4835.615398819576,-2114.3965401808055,2590.0
4749.918732547599,-4789.11776388226,-2168.6169992103983,2600.0
4772.158777912446,-4742.083430801506,-2222.5944296338425,2610.0
4793.864033736511,-4694.5176785391695,-2276.3227861576665,2620.0
4815.032075550485,-4646.425845282542,-2329.796051500989,2630.0
4835.660538984296,-4597.813327847761,-2383.0082370624095,2640.0
4855.7471200262935,-4548.685581076888,-2435.9533835836364,2650.0
4875.289575275799,-4499.048117228644,-2488.625561809844,2660.0
4894.285722188957,-4448.906505362939,-2541.018873146645,2670.0
4912.733439317891,-4398.266370719225,-2593.1274503136297,2680.0
4930.630666543117,-4347.133394088738,-2644.9454579944095,2690.0
4947.975405299205,-4295.513311180731,-2696.467093483057,2700.0
4964.76571879367,-4243.41191198273,-2747.686587326932,2710.0
4980.9997322190575,-4190.83504011489,-2798.598203965779,2720.0
4996.675632958196,-4137.788592178552,-2849.1962423670416,2730.0
5011.791670782637,-4084.2785170990273,-2899.475036657344,2740.0
5026.346158044204,-4030.3108154627057,-2949.428956750049,2750.0
5040.337469859668,-3975.8915388485752,-2999.0524089688242,2760.0
5053.764044288542,-3921.0267891541785,-3048.339836667184,2770.0
5066.624382503929,-3865.7227179161155,-3097.2857208439123,2780.0
5078.9170489564585,-3809.9855256251844,-3145.884580754283,2790.0
5090.640671531255,-3753.821461036146,-3194.130974517089,2800.0
5101.793941697954,-3697.2368204723284,-3242.019499717307,2810.0
5112.375614653728,-3640.2379471249897,-3289.544794004441,2820.0
5122.384509459318,-3582.8312303476423,-3336.701535686403,2830.0
5131.8195091680545,-3525.023104945349,-3383.4844443189018,2840.0
5140.679560947861,-3466.820050459073,-3429.8882812902866,2850.0
5148.963676196218,-3408.228590445181,-3475.907850401757,2860.0
5156.670930648079,-3349.2552917501544,-3521.537998442894,2870.0
5163.800464476733,-3289.906763780601,-3566.773615762451,2880.0
5170.351482387608,-3230.1896577686466,-3611.6096368343374,2890.0
5176.32325370498,-3170.1106660327628,-3656.0410408187486,2900.0
5181.715112451614,-3109.6765212341534,-3700.0628521183507,2910.0
5186.526457421306,-3048.8939956287195,-3743.6701409295156,2920.0
5190.756752244325,-2987.76990031475,-3786.858023788491,2930.0
5194.405525445753,-2926.311084476368,-3829.6216641124815,2940.0
5197.472370496702,-2864.5244346228224,-3871.956272735577,2950.0
5199.956945858428,-2802.416873823744,-3913.8571084394584,2960.0
5201.858975019326,-2739.995360940393,-3955.319478478852,2970.0
5203.178246524776,-2677.26688985301,-3996.3387391016495,2980.0
5203.914613999896,-2614.238488684369,-4036.9102960636355,2990.0
5204.067996165135,-2550.9172190195636,-4077.0296051378177,3000.0
5203.6383768447595,-2487.3101751221693,-4116.69217261823,3010.0
5202.625804968186,-2423.4244831468404,-4155.893555818206,3020.0
5201.030394564209,-2359.2673003483815,-4194.629363563084,3030.0
5198.852324748065,-2294.8458142874883,-4232.895256677216,3040.0
5196.091839701405,-2230.1672420330997,-4270.686948465327,3050.0
5192.749248645105,-2165.2388293615772,-4308.000205188092,3060.0
5188.824925804973,-2100.067849952726,-4344.830846531913,3070.0
5184.319310370336,-2034.6616045827345,-4381.174746072876,3080.0
5179.232906445503,-1969.0274203141857,-4417.027831734757,3090.0
5173.566282994113,-1903.17264968313,-4452.386086241131,3100.0
5167.320073776399,-1837.104669883404,-4487.24554756145,3110.0
5160.494977279325,-1770.8308819482245,-4521.602309351074,3120.0
5153.09175663966,-1704.3587099291378,-4555.4525213852385,3130.0
5145.111239559946,-1637.6956000724708,-4588.7923899868465,3140.0
5136.5543182174,-1570.8490199932878,-4621.618178448103,3150.0
5127.421949165756,-1503.8264578470203,-4653.9262074459075,3160.0
5117.715153230047,-1436.6354214988185,-4685.712855450962,3170.0
5107.435015394337,-1369.2834376906876,-4716.974559130591,3180.0
5096.5826846824275,-1301.7780512065897,-4747.707813745154,3190.0
5085.159374031553,-1234.126824035459,-4777.909173538104,3200.0
5073.166360159034,-1166.337334532371,-4807.575252119552,3210.0
5060.604983421982,-1098.417176577851,-4836.702722843361,3220.0
5047.476647669992,-1030.373958735432,-4865.288319177737,3230.0
5033.782820090879,-962.2153034075928,-4893.328835069198,3240.0
5019.525031049472,-893.9488459901186,-4920.821125299972,3250.0
5004.704873919474,-825.5822340249948,-4947.76210583874,3260.0
4989.324004908392,-757.1231263519272,-4974.148754184682,3270.0
4973.384142875597,-688.5791922585657,-4999.978109704811,3280.0
4956.887069143476,-619.9581106295406,-5025.247273964536,3290.0
4939.834627301751,-551.2675690943928,-5049.953411051435,3300.0
4922.22872300494,-482.5152631744709,-5074.093747892197,3310.0
4904.071323763004,-413.7088954289243,-5097.665574562686,3320.0
4885.3644587252065,-344.8561745998451,-5120.66624459112,3330.0
4866.11021845718,-275.96481475668605,-5143.093175254299,3340.0
4846.310754711261,-207.04253444001938,-5164.943847866875,3350.0
4825.968280190074,-138.0970558047161,-5186.2158080636245,3360.0
4805.085068303431,-69.13610376269473,-5206.906666074676,3370.0
4783.663452918539,-0.16740512526620824,-5227.014096993696,3380.0
4761.705828103551,68.80131225480287,-5246.535841038965,3390.0
4739.214647864503,137.7623203414014,-5265.469703807346,3400.0
4716.192425875635,206.70789177331403,-5283.813556521094,3410.0
4692.641735203144,275.6303007224457,-5301.565336267491,3420.0
4668.565208022398,344.5218237519813,-5318.723046231287,3430.0
4643.965535328614,413.37474067436773,-5335.284755919894,3440.0
4618.845466641083,482.18133540900493,-5351.248601381331,3450.0
4593.207809700894,550.9338968396269,-5366.6127854148945,3460.0
4567.055430162277,619.6247196711855,-5381.37557777451,3470.0
4540.391251277521,688.2461052862113,-5395.535315364764,3480.0
4513.218253575541,756.7903626005606,-5409.090402429589,3490.0
4485.539474534121,825.2498089183783,-5422.039310733557,3500.0
4457.358008245854,893.6167707863203,-5434.380579735799,3510.0
4428.677005077822,961.8835848467945,-5446.112816756491,3520.0
4399.499671325061,1030.0425986902435,-5457.234697135926,3530.0
4369.829268857825,1098.0861717063178,-5467.744964386105,3540.0
4339.669114762688,1166.0066759338715,-5477.642430334881,3550.0
4309.022580977556,1233.7964969096665,-5486.925975262599,3560.0
4277.893093920573,1301.4480345157285,-5495.594548031237,3570.0
4246.284134113,1368.95370382522,-5503.64716620601,3580.0
4214.199235796086,1436.305935946789,-5511.082916169463,3590.0
4181.641986541983,1503.4971788672458,-5517.900953227981,3600.0
4148.616026858723,1570.5198982925276,-5524.100501710758,3610.0
4115.125049789329,1637.3665784868372,-5529.680855061178,3620.0
4081.17280050509,1704.0297231098357,-5534.641375920594,3630.0
4046.7630758930018,1770.501856051894,-5538.981496204534,3640.0
4011.8997241375037,1836.7755222671574,-5542.700717171254,3650.0
3976.5866442964575,1902.84328860451,-5545.798609482711,3660.0
3940.8277858714805,1968.6977446362112,-5548.2748132578745,3670.0
3904.627148372657,2034.3315034841594,-5550.129038118405,3680.0
3867.9887808776493,2099.737202643742,-5551.3610632266955,3690.0
3830.916781585301,2164.9075048050872,-5551.9707373162455,3700.0
3793.4152973637356,2229.83509867171,-5551.957978714384,3710.0
3755.488523293018,2294.5126997764305,-5551.322775357328,3720.0
3717.1407022024323,2358.933051294451,-5550.065184797565,3730.0
3678.3761242023966,2423.0889248535736,-5548.185334203569,3740.0
3639.199126211105,2486.97312134137,-5545.683420351834,3750.0
3599.614091475904,2550.578471709317,-5542.559709611243,3760.0
3559.6254490894803,2613.8978377737426,-5538.814537919749,3770.0
3519.237673500903,2676.9241130135006,-5534.448310753371,3780.0
3478.4552840215624,2739.6502233643405,-5529.461503087533,3790.0
3437.282844326086,2802.0691280097863,-5523.854659350702,3800.0
3395.724961948221,2864.1738201685725,-5517.628393370366,3810.0
3353.7862877718326,2925.957327878392,-5510.783388311343,3820.0
3311.471515516979,2987.4127147760014,-5503.320396606399,3830.0
3268.7853812211456,3048.533080873567,-5495.240239879235,3840.0
3225.7326627157545,3109.311563331067,-5486.5438088597875,3850.0
3182.318179097896,3169.741337224824,-5477.2320632918945,3860.0
3138.5467901974175,3229.8156163119675,-5467.306031833303,3870.0
3094.4233960394004,3289.5276537907816,-5456.766811948054,3880.0
3049.9529363020806,3348.870743056838,-5445.615569791221,3890.0
3005.140389770283,3407.8382184548555,-5433.853540086045,3900.0
2959.990773784367,3466.4234560262125,-5421.48202599344,3910.0
2914.5091436848907,3524.619874251907,-5408.502398973933,3920.0
2868.7005922528324,3582.4209347911215,-5394.916098641973,3930.0
2822.57024914563,3639.8201432150563,-5380.724632612706,3940.0
2776.1232803289977,3696.8110497360876,-5365.929576341163,3950.0
2729.3648875045837,3753.3872499321806,-5350.532572953918,3960.0
2682.3003075335496,3809.5423854663886,-5334.535333073199,3970.0
2634.9348118561315,3865.2701448014454,-5317.9396346334925,3980.0
2587.273705907258,3920.564263909282,-5300.747322690659,3990.0
2539.3223285282247,3975.4185269755017,-5282.9603092235375,4000.0
2491.086051374578,4029.826767098618,-5264.580572928122,4010.0
2442.570278320199,4083.782866984048,-5245.610159004265,4020.0
2393.780444857693,4137.2807596327675,-5226.051178934976,4030.0
2344.7220174951003,4190.314429024556,-5205.905810258295,4040.0
2295.4004931490977,4242.877910795689,-5185.176296331823,4050.0
2245.8213985345947,4294.96529291113,-5163.864946089844,4060.0
2195.9902895509354,4346.570716331039,-5141.974133793145,4070.0
2145.912750664703,4397.688375671529,-5119.506298771506,4080.0
2095.594394289207,4448.31251985966,-5096.463945158923,4090.0
2045.040860160692,4498.437452782545,-5072.849641621536,4100.0
1994.257814711401,4548.057533930492,-5048.66602107835,4110.0
1943.2509504394905,4597.167179034137,-5023.915780414737,4120.0
1892.0259852759102,4645.760860695466,-4998.601680188757,4130.0
1840.588661948283,4693.83310901269,-4972.726544330325,4140.0
1788.944747341897,4741.378512198845,-4946.293259833255,4150.0
1737.1000318578306,4788.3917171941075,-4919.304776440232,4160.0
1685.060328768291,4834.86743027173,-4891.7641063206775,4170.0
1632.831473569307,4880.800417637475,-4863.674323741649,4180.0
1580.4193233306946,4926.185506022598,-4835.03856473168,4190.0
1527.8297560435417,4971.017583270175,-4805.860026737711,4200.0
1475.0686699651346,5015.2915989148205,-4776.141968275055,4210.0
1422.1419829615086,5059.002564755635,-4745.887708570488,4220.0
