x_km,y_km,z_km,tsec
-5189.642218311146,2777.254053438408,3918.462327571027,0.0
-5191.366075938329,2714.602520946433,3959.869450345532,10.0
-5192.504656585235,2651.6449429258637,4000.830135632335,20.0
-5193.057832812231,2588.3884177144614,4041.3397662176476,30.0
-5193.025543379461,2524.840077431,4081.393775910501,40.0
-5192.4077932533055,2461.0070871635985,4120.98765006184,50.0
-5191.204653605222,2396.8966441542693,4160.116926077686,60.0
-5189.416261802953,2332.515976979779,4198.777193926274,70.0
-5187.042821394121,2267.872344728923,4236.96409663915,80.0
-5184.084602082202,2202.9730361763004,4274.673330806134,90.0
-5180.541939694887,2137.8253689527073,4311.90064706411,100.0
-5176.415236144822,2072.4366887122183,4348.641850579568,110.0
-5171.7049593827505,2006.8143682960751,4384.892801524865,120.0
-5166.411643343057,1940.9658068934846,4420.649415548137,130.0
-5160.535887881713,1874.8984291994,4455.907664236793,140.0
-5154.0783587066335,1808.6196845694108,4490.663575574568,150.0
-5147.039787300465,1742.1370461718302,4524.913234392056,160.0
-5139.420970835802,1675.4580101370777,4558.652782810676,170.0
-5131.222772082855,1608.5900947044665,4591.8784206800365,180.0
-5122.446119309557,1541.5408393664832,4624.586406008613,190.0
-5113.092006174156,1474.3178040106748,4656.773055387728,200.0
-5103.161491610283,1406.9285680592332,4688.434744408757,210.0
-5092.6556997045045,1339.3807296063867,4719.567908073522,220.0
-5081.575819566412,1271.6819045536977,4750.169041197822,230.0
-5069.923105191209,1203.8397257433612,4780.234698808055,240.0
-5057.698875314868,1135.8618420896205,4809.761496530896,250.0
-5044.904513261829,1067.7559177083936,4838.746110975962,260.0
-5031.541466785302,999.5296310452105,4867.185280111441,270.0
-5017.611247900147,931.1906740015725,4895.075803632642,280.0
-5003.115432708394,862.7467510598309,4922.4145433234025,290.0
-4988.055661217405,794.2055784066897,4949.198423410338,300.0
-4972.4336371506915,725.5748830554315,4975.42443090988,310.0
-4956.251127751432,656.8624019669855,5001.089615968059,320.0
-4939.509963578705,588.0758811699121,5026.191092193001,330.0
-4922.21203829645,519.2230748794426,5050.726036980105,340.0
-4904.35930845521,450.31174461564837,5074.691691829849,350.0
-4885.953793266655,381.3496583208612,5098.085362658202,360.0
-4866.99757437093,312.3445894764395,5120.904420099595,370.0
-4847.492795596852,243.3043162189901,5143.146299802438,380.0
-4827.44166271499,174.2366204561449,5164.808502717122,390.0
-4806.8464431836455,105.14928698199586,5185.888595376492,400.0
-4785.70946588778,36.05010259230361,5206.38421016876,410.0
-4764.033120870921,-33.05314480043715,5226.293045602813,420.0
-4741.819859060056,-102.15266705195428,5245.612866565911,430.0
-4719.072191983583,-171.2406766710774,5264.341504573711,440.0
-4695.79269148234,-240.30938770443865,5282.476858012638,450.0
-4671.983989413715,-309.351016620892,5300.016892374515,460.0
-4647.648777348937,-378.35778319554,5316.959640483493,470.0
-4622.789806263531,-447.3219113932799,5333.303202715207,480.0
-4597.409886220998,-516.2356302517426,5349.045747208138,490.0
-4571.511886049754,-585.0911747635454,5364.185510067206,500.0
-4545.0987330133785,-653.8807867577372,5378.720795559505,510.0
-4518.173412474188,-722.5967157803442,5392.649976302198,520.0
-4490.738967550204,-791.2312199739079,5405.971493442561,530.0
-4462.798498765536,-859.7765669559108,5418.6838568301255,540.0
-4434.355163694236,-928.2250346960041,5430.785645180919,550.0
-4405.412176597658,-996.5689123918946,5442.275506233795,560.0
-4375.972808055376,-1064.8005013438517,5453.152156898813,570.0
-4346.040384589698,-1132.912115827665,5463.41438339768,580.0
-4315.618288283824,-1200.8960839660024,5473.061041396219,590.0
